price_bought,selling_price,delivery_time,buyers_offer,final_price,final_delivery_time
83.07,119.14,13.8,90.95,79.91,12.73
143.85,167.59,5.95,166.68,162.18,4.18
135.74,195.7,12.52,126.12,116.85,13.13
77.73,106.85,12.12,64.92,56.44,13.08
58.94,77.09,13.42,48.52,35.7,12.56
140.65,201.43,11.48,160.47,149.25,11.76
164.55,208.6,9.92,179.72,167.08,8.15
128.51,151.33,12.28,138.72,134.76,14.12
84.02,101.99,2.91,78.63,68.66,1.35
149.98,195.28,7.55,142.77,141.21,5.82
62.02,81.4,13.87,73.38,71.41,12.05
116.28,165.37,11.24,95.99,85.0,10.94
74.51,105.54,13.54,82.66,81.32,11.93
77.67,103.5,11.36,71.75,62.64,12.33
80.34,113.47,12.5,65.53,52.76,14.09
108.01,127.09,10.48,118.49,112.17,9.52
57.67,64.59,11.13,53.77,52.14,11.64
109.67,158.96,8.28,119.41,108.42,6.45
126.76,143.26,13.09,137.28,123.27,12.64
122.49,146.83,11.9,124.2,113.16,11.07
107.42,148.04,12.13,119.34,110.24,11.04
175.87,222.26,10.08,181.57,177.35,10.66
71.8,104.15,5.65,65.67,64.46,4.18
125.85,153.44,2.43,137.64,126.91,3.87
59.31,65.52,13.23,61.42,57.19,13.89
60.67,74.04,9.03,48.85,35.83,9.88
136.08,181.15,5.58,157.94,150.41,7.32
134.9,168.68,3.79,137.37,128.94,5.56
181.71,238.75,11.95,208.5,196.94,12.16
133.68,193.92,12.04,154.15,142.23,12.02
193.97,284.16,11.77,189.7,179.7,11.12
57.3,69.13,9.74,57.48,43.34,10.6
64.7,83.13,6.39,62.52,47.77,6.55
56.61,74.71,5.65,55.46,41.21,7.38
77.79,115.1,2.1,90.09,77.55,1.06
131.19,196.71,12.0,146.31,135.43,11.24
146.84,175.35,3.05,124.9,114.61,2.31
56.84,79.05,9.57,59.35,56.89,10.79
191.9,240.1,8.05,229.96,225.16,6.45
176.32,194.53,8.32,183.06,181.98,8.14
94.49,104.29,13.12,105.3,102.37,12.83
61.58,79.08,2.38,68.21,61.06,0.67
75.48,97.78,11.28,70.96,67.91,10.92
69.04,76.57,2.62,65.5,51.88,2.68
68.49,94.16,2.46,74.63,62.35,0.72
127.78,155.59,7.16,127.78,125.78,7.2
86.88,115.02,2.76,89.33,84.84,4.59
103.72,126.58,11.47,112.55,100.09,13.39
198.43,231.53,8.35,220.46,208.21,8.48
152.65,192.77,2.35,138.7,124.46,2.41
192.35,229.45,2.49,165.17,150.21,1.63
71.38,93.79,9.35,65.44,50.77,11.34
107.32,126.59,11.67,107.64,100.9,10.77
133.21,173.62,7.25,124.8,120.29,7.07
61.51,71.54,8.65,63.2,51.58,6.67
50.63,69.28,11.6,41.59,36.4,10.99
150.57,211.03,9.33,151.15,138.86,7.61
146.27,167.36,4.7,138.55,130.07,5.67
111.62,143.67,9.36,113.17,101.05,9.6
123.45,139.29,9.54,119.62,114.76,9.83
112.32,150.42,10.81,102.62,94.51,9.96
53.6,64.63,9.45,62.26,53.37,10.71
100.31,131.51,13.63,87.66,73.45,11.64
76.56,100.07,4.37,82.12,77.38,3.7
64.76,95.19,13.41,75.76,61.65,14.05
193.51,255.36,8.46,196.5,184.23,10.09
139.9,186.52,10.06,160.97,149.74,9.0
159.3,200.82,3.19,135.39,123.38,3.36
97.3,143.97,6.57,97.06,87.59,6.72
108.97,153.75,11.23,107.1,102.68,12.73
85.54,103.86,10.48,68.71,65.06,8.68
64.54,92.8,2.48,63.08,49.95,2.18
76.85,97.83,8.56,72.83,61.68,7.29
169.63,242.82,3.06,181.15,177.16,1.15
151.63,216.71,13.95,178.22,168.61,12.54
132.04,155.22,12.77,110.16,102.9,14.67
121.26,167.4,2.25,112.9,109.67,1.11
188.37,229.1,12.3,184.15,175.7,14.04
60.91,74.25,13.03,59.82,54.88,11.85
92.09,112.22,6.24,102.21,99.87,7.97
102.49,142.49,10.63,100.17,92.63,11.25
167.36,199.49,7.31,135.71,126.45,5.76
198.88,218.84,9.86,215.59,213.93,10.19
86.1,119.34,6.08,99.35,92.72,5.36
181.15,211.66,5.87,182.15,177.55,5.4
174.59,199.35,7.09,180.26,178.83,6.85
83.7,100.02,3.75,72.41,69.65,3.44
109.9,137.59,11.97,97.62,94.67,12.63
111.45,143.81,6.18,99.64,96.08,7.26
196.73,219.91,6.8,191.28,179.04,6.12
77.13,114.79,12.73,90.34,83.19,14.43
169.87,235.52,7.96,171.35,168.29,9.71
100.13,123.09,8.53,87.8,85.39,6.69
159.63,195.94,13.48,144.69,139.52,11.54
113.0,144.58,12.64,107.76,95.59,12.34
136.75,184.69,4.03,143.5,137.39,4.4
174.89,202.62,7.68,170.7,167.46,6.79
170.62,200.58,13.66,163.28,156.63,12.69
179.96,259.83,6.47,184.62,175.85,7.18
58.94,70.88,6.46,52.86,51.44,6.87
153.81,192.58,4.34,127.9,118.11,3.01
71.0,102.84,3.37,57.49,50.96,4.91
112.37,153.42,10.88,101.19,100.06,11.6
132.29,163.6,11.24,110.68,100.24,10.69
110.41,151.65,13.63,103.18,92.21,14.36
127.94,141.74,11.28,141.91,132.11,9.73
199.48,278.12,4.92,216.74,210.95,4.79
70.28,91.0,2.48,73.4,64.99,1.16
151.32,215.67,13.83,172.65,166.23,11.99
109.4,162.12,6.09,99.86,89.05,5.44
69.95,102.85,5.74,80.73,71.56,4.35
73.81,108.04,12.87,70.84,68.69,13.41
192.39,251.04,9.02,184.76,174.76,9.72
181.94,226.34,4.58,175.05,164.43,3.17
186.06,239.27,12.67,156.15,149.96,10.77
198.73,273.44,13.92,236.53,223.27,15.09
81.25,118.1,3.04,69.5,56.7,1.05
103.32,122.2,12.35,96.74,93.29,11.72
150.38,220.65,6.69,139.51,125.85,6.66
122.57,174.79,8.29,101.72,94.55,9.56
112.76,168.18,12.98,97.07,85.94,14.33
103.67,150.54,13.68,84.8,72.4,14.58
139.07,168.55,5.15,127.52,119.45,4.13
136.34,155.75,4.55,156.33,149.75,5.43
74.22,84.97,2.97,69.45,55.64,1.95
120.76,146.9,8.74,102.58,98.35,7.6
133.02,179.0,2.16,140.77,136.18,2.35
135.54,192.71,6.94,162.47,156.4,7.66
81.52,118.99,2.88,72.79,59.76,1.09
161.34,217.73,6.86,147.12,132.97,5.1
53.78,59.28,2.48,63.93,59.85,3.62
103.22,121.24,12.02,89.96,76.87,13.46
167.03,190.4,4.52,167.78,163.17,4.93
134.58,167.6,5.94,120.57,105.98,5.66
89.17,115.97,12.44,104.6,95.23,13.82
154.24,172.34,10.96,183.95,182.85,11.87
135.11,167.45,4.63,152.12,150.64,4.95
169.44,198.52,2.86,156.88,153.82,2.14
160.25,217.76,10.59,154.07,150.44,9.38
141.52,181.95,6.69,126.93,115.18,6.36
123.23,159.96,11.19,142.49,138.37,10.34
69.98,88.95,7.34,81.58,67.01,6.7
89.2,132.23,6.15,86.31,76.4,6.21
112.86,133.85,7.41,119.93,109.24,6.09
139.89,182.8,10.98,121.18,117.13,12.21
127.06,177.17,12.83,123.75,110.25,11.41
93.23,123.32,2.6,98.13,87.78,2.52
50.97,75.01,8.29,48.63,35.53,9.27
124.44,155.69,2.39,117.35,102.96,2.33
92.84,119.35,7.62,74.31,71.55,7.07
160.19,181.88,12.62,179.69,177.34,12.52
53.59,72.01,6.34,61.94,49.69,7.73
137.72,167.37,13.19,163.59,150.46,15.15
191.22,222.61,9.57,207.99,198.82,10.09
76.16,100.37,13.21,77.65,71.52,14.38
120.75,158.53,11.09,109.6,99.47,9.14
63.71,72.02,3.24,76.44,71.16,4.76
143.85,198.41,4.77,149.02,144.68,6.59
132.58,178.92,6.73,142.19,134.35,7.03
111.1,130.62,4.04,119.21,115.19,5.06
128.21,165.1,7.94,145.91,138.14,7.99
184.49,256.09,7.66,148.3,133.91,6.8
79.44,104.21,13.48,70.55,57.8,14.88
53.38,67.17,7.2,56.92,42.74,7.59
179.25,220.29,11.43,207.58,195.29,11.75
136.57,183.57,13.3,146.69,140.73,13.94
183.6,270.93,12.52,177.25,164.88,13.95
139.54,190.99,4.5,131.81,117.89,5.43
171.52,193.8,7.95,187.85,173.59,6.8
114.45,146.99,6.17,125.49,114.93,6.04
162.48,236.62,6.8,169.44,165.48,8.72
186.96,212.72,6.33,171.36,169.81,6.55
135.82,203.12,11.92,158.92,155.86,13.67
77.12,114.11,7.43,78.72,64.2,8.68
90.32,102.18,8.28,100.81,93.35,8.95
79.8,117.57,13.79,70.68,57.71,13.19
87.03,108.37,2.72,81.6,74.09,1.94
95.96,137.98,7.86,110.34,100.09,8.43
133.27,168.9,11.29,109.29,107.95,11.02
138.2,176.39,3.81,138.88,134.38,5.01
113.97,154.29,9.34,113.14,106.03,10.38
142.31,200.63,4.87,156.61,146.79,4.12
62.24,69.3,12.41,56.81,53.41,13.22
63.17,84.47,5.93,56.07,44.37,5.9
75.77,89.01,5.95,88.69,82.59,5.24
127.71,158.16,9.18,131.37,118.93,8.83
82.1,101.74,4.2,69.12,66.75,5.78
92.49,119.1,5.42,81.14,70.62,4.86
110.05,135.76,7.0,132.0,126.9,6.15
171.78,196.33,6.24,150.86,138.73,5.65
52.08,60.32,8.3,54.38,47.75,7.16
147.41,164.12,9.2,142.7,132.38,9.37
150.33,193.64,8.8,173.52,159.44,7.39
169.8,251.6,9.85,187.13,185.84,11.12
189.91,217.69,5.69,197.28,196.12,4.6
53.02,78.39,3.52,42.64,30.86,3.91
73.07,101.81,11.13,84.17,74.12,9.63
182.93,247.86,12.21,178.88,173.78,14.12
118.78,161.31,5.08,139.28,131.36,4.9
134.69,192.7,6.89,134.45,132.86,8.17
149.45,170.79,7.98,161.07,157.37,9.06
151.86,197.71,8.4,125.7,118.75,9.25
189.76,261.65,9.91,208.37,195.69,11.22
199.54,266.33,2.5,186.61,178.9,0.9
158.02,226.47,10.66,148.63,139.42,11.37
93.08,105.08,2.74,78.88,65.65,1.81
181.96,250.43,7.62,156.26,150.94,8.76
57.38,75.38,11.93,50.17,39.36,13.76
84.66,105.97,7.41,78.84,65.78,9.02
184.61,228.2,3.79,213.55,209.72,2.25
88.43,119.23,13.82,83.77,77.78,13.3
83.1,121.02,12.67,90.56,75.84,12.13
70.72,91.83,11.26,58.92,44.15,9.74
178.87,255.76,6.94,185.38,181.26,5.33
125.01,157.62,4.21,124.1,122.17,3.75
151.23,172.55,13.3,180.15,175.35,15.27
85.86,96.56,8.39,97.75,91.18,8.66
163.71,183.44,12.23,160.75,153.57,12.72
164.0,205.34,6.11,182.05,172.39,5.99
96.89,119.65,6.02,84.99,71.4,6.67
111.6,154.81,13.83,114.39,108.76,15.65
81.45,113.8,8.26,67.59,54.69,8.62
196.48,220.13,3.69,184.54,182.24,1.95
146.84,174.51,4.64,130.74,129.15,4.61
190.18,230.06,7.78,206.83,198.78,9.75
95.51,125.98,2.51,95.13,93.29,2.06
167.28,193.68,7.55,184.08,177.59,7.93
164.88,190.2,7.03,165.89,152.33,5.45
153.75,227.17,11.35,128.32,123.94,9.92
194.85,277.01,6.26,213.19,202.31,7.76
109.03,127.82,13.79,123.57,118.33,12.99
69.61,87.89,4.17,80.84,79.21,3.39
150.76,187.28,9.09,155.1,146.3,8.64
159.4,225.77,3.08,175.56,162.88,4.94
136.26,177.69,10.81,150.0,143.26,9.14
81.02,93.27,13.94,69.87,60.22,15.21
125.67,175.38,11.83,108.79,95.19,11.2
96.83,121.88,8.67,80.21,68.15,10.07
114.12,137.53,7.82,105.9,102.19,9.78
146.78,183.51,12.02,145.23,133.96,11.42
161.78,210.17,13.23,194.0,185.98,11.75
84.83,104.96,13.87,82.49,71.05,12.45
110.8,132.6,6.76,120.83,112.9,7.79
90.37,113.82,13.89,97.37,94.57,12.47
79.79,88.39,3.87,70.36,61.38,2.91
167.51,236.02,5.04,137.93,130.04,3.86
186.39,217.77,3.07,189.82,181.57,2.49
105.53,117.94,5.26,113.99,100.69,3.56
162.69,221.5,11.22,195.12,181.59,12.64
184.55,260.14,12.24,174.11,166.76,13.68
176.92,252.2,11.35,204.97,197.59,11.0
77.42,100.45,9.57,73.77,65.55,10.02
193.44,228.68,8.17,208.1,199.83,8.74
106.5,148.56,10.5,110.69,96.38,11.5
100.89,139.21,6.69,82.85,72.76,6.77
59.36,71.15,12.1,49.35,44.47,12.14
122.93,179.64,10.13,99.36,90.92,10.65
66.35,75.76,10.37,62.92,53.14,11.19
87.28,130.32,8.43,95.86,85.91,7.82
97.54,140.86,12.62,84.77,75.58,11.94
171.32,235.6,5.02,178.58,175.09,4.1
181.32,267.54,6.57,166.01,164.54,6.77
95.37,132.46,11.33,106.7,100.97,10.77
178.8,210.31,7.91,200.15,193.16,8.07
178.58,228.03,12.67,198.26,196.39,12.29
164.7,185.88,6.16,166.33,153.92,7.5
72.0,90.43,6.43,65.8,59.98,4.72
153.55,214.45,12.66,172.55,158.76,12.95
191.75,240.57,7.57,167.68,164.52,7.87
152.38,187.75,8.19,139.57,137.77,7.73
99.74,133.47,5.99,87.13,79.38,5.68
125.09,181.24,5.32,133.8,130.16,6.52
146.86,164.34,9.87,157.8,143.68,8.99
126.59,158.76,3.44,134.31,133.16,4.92
67.99,79.1,12.55,65.7,58.92,14.14
96.81,133.42,11.35,81.33,67.35,11.95
170.36,194.6,4.29,198.38,192.0,5.38
179.21,244.79,10.33,179.77,177.46,10.78
70.6,85.74,9.23,67.97,62.73,9.33
192.86,227.49,4.21,199.71,191.74,6.08
99.32,146.46,5.28,87.12,83.53,4.41
149.35,165.39,6.91,127.4,119.86,5.52
162.77,207.55,10.39,156.62,143.91,9.54
171.79,190.46,9.66,153.05,139.83,10.12
191.86,248.16,8.39,172.24,170.55,7.13
96.94,126.06,11.22,112.16,108.9,12.86
178.78,219.66,11.1,180.98,176.12,10.74
69.75,80.42,9.41,69.29,59.96,10.81
155.76,194.78,11.44,167.56,161.51,10.44
161.3,220.8,6.01,190.43,177.61,5.26
151.66,214.29,12.57,128.13,117.1,10.81
87.85,115.28,9.38,99.57,97.16,8.41
180.96,241.75,11.87,187.04,177.29,11.83
75.33,88.91,8.56,64.67,62.09,10.34
58.05,70.52,4.62,53.34,48.76,4.18
157.62,183.59,8.51,156.51,153.02,9.07
121.32,145.55,6.45,130.6,127.18,6.16
177.36,211.06,10.37,159.1,149.47,8.56
107.51,140.6,7.71,109.01,100.12,7.72
75.24,99.7,12.03,80.8,77.34,10.3
175.47,259.34,10.14,171.87,157.01,11.67
132.34,155.92,10.21,151.55,144.65,11.23
78.38,106.33,4.61,89.96,87.6,4.12
158.06,225.53,13.81,156.2,153.52,14.37
126.67,167.72,12.1,150.63,141.45,10.55
140.65,169.06,11.47,116.77,102.06,12.28
119.13,143.56,5.96,95.47,86.46,7.25
174.31,194.47,8.43,165.99,151.7,9.71
174.43,213.19,3.65,181.49,174.27,2.78
156.41,218.63,8.46,164.49,157.39,7.52
65.81,73.64,3.75,65.19,57.19,3.84
175.83,208.83,8.64,149.45,138.68,10.51
150.65,208.28,9.78,130.8,124.65,11.47
154.55,218.39,6.68,176.32,163.23,6.12
104.45,133.91,7.98,119.82,118.41,9.1
181.89,250.87,12.51,194.54,187.39,14.19
158.81,199.33,3.3,169.24,161.08,2.35
66.89,77.86,11.5,69.5,60.0,12.82
111.17,139.99,4.05,97.96,93.09,3.12
182.96,243.7,2.44,177.71,170.72,1.81
57.08,84.43,4.23,61.55,53.77,3.02
194.21,218.97,11.18,197.11,186.49,11.21
151.87,197.89,6.86,122.63,110.8,8.23
144.71,178.22,12.47,170.96,159.63,12.58
90.58,118.06,8.3,103.08,97.3,6.79
87.32,96.89,2.27,78.96,63.96,1.27
191.31,234.39,10.6,200.22,187.34,10.85
94.74,135.28,3.32,110.78,106.14,3.66
166.33,219.81,11.47,139.45,135.72,11.78
108.97,139.5,4.02,109.1,103.7,2.33
70.89,86.07,6.15,69.65,62.31,7.16
51.61,62.92,11.14,49.75,36.84,12.77
131.64,164.97,13.45,149.31,137.41,13.49
196.37,281.63,6.46,186.99,174.07,7.33
105.37,156.67,11.95,86.98,82.17,13.61
103.58,132.11,4.29,85.59,76.28,4.86
101.61,127.76,11.69,83.03,78.06,12.38
128.08,184.26,9.89,123.43,120.9,10.78
116.1,147.54,4.31,126.24,115.66,3.35
181.99,240.37,5.63,160.42,157.42,5.96
125.83,150.03,3.58,133.2,122.85,4.95
126.16,176.3,6.6,135.61,125.53,5.78
70.76,92.89,4.44,63.83,51.48,6.03
197.41,281.04,9.73,205.35,202.4,10.21
87.5,123.57,13.93,93.97,82.0,13.63
61.0,72.35,2.14,60.19,45.2,2.64
149.47,207.21,8.49,139.71,126.79,8.1
139.3,197.82,8.88,145.94,134.42,10.24
112.27,139.04,12.97,133.73,123.46,12.9
113.33,132.49,8.07,110.01,103.11,9.68
167.76,184.71,8.52,160.49,149.27,8.56
79.36,101.61,7.66,78.22,67.08,8.3
173.04,214.74,5.23,143.71,133.86,7.22
147.31,194.74,2.67,150.44,138.3,1.26
112.85,132.62,6.9,105.11,97.83,7.85
118.7,171.39,2.63,100.73,98.03,1.19
88.5,106.47,8.61,87.3,78.48,9.96
162.82,193.85,5.69,130.47,125.76,6.07
126.93,164.03,8.4,121.94,115.56,10.16
98.13,127.52,3.61,82.65,81.41,5.08
139.41,165.34,13.19,112.88,106.52,11.49
199.36,240.98,12.73,225.24,212.91,11.28
115.29,134.64,4.28,134.48,125.89,4.68
188.1,260.97,6.12,166.11,164.97,6.19
101.75,143.27,9.36,103.35,95.77,8.04
58.21,74.8,3.15,53.04,47.96,1.67
80.64,111.73,6.25,80.43,72.74,6.51
112.8,157.29,5.01,109.94,103.28,3.21
82.95,95.83,12.99,75.28,61.24,14.48
50.03,74.37,12.23,54.04,52.47,13.46
187.25,267.47,8.96,159.27,148.7,10.1
176.58,208.68,8.24,145.01,132.1,6.31
161.34,189.49,13.17,178.62,164.19,11.36
75.17,86.47,13.19,80.16,76.67,13.39
68.05,78.63,13.63,68.01,59.58,15.61
60.14,84.15,3.5,59.37,57.76,2.87
158.6,204.26,3.93,158.44,150.45,3.3
189.32,267.54,10.12,184.55,181.8,8.66
114.58,160.24,8.5,109.67,96.94,9.19
67.87,91.07,2.22,67.86,65.27,2.81
126.86,174.37,2.74,128.31,120.12,1.15
102.32,113.31,12.66,110.18,101.88,12.53
106.22,130.09,12.43,115.2,100.59,13.09
143.2,194.05,6.29,136.19,126.02,6.26
157.81,174.18,12.69,152.35,147.32,13.39
66.59,74.13,9.12,63.23,58.86,10.39
55.34,79.73,11.67,56.15,53.35,12.41
199.15,273.55,7.13,195.43,183.84,7.59
84.91,102.41,3.36,98.14,87.47,4.78
58.07,79.86,7.2,62.64,53.1,8.81
78.48,111.21,7.49,91.0,89.42,7.04
55.84,68.28,8.61,60.52,48.84,7.3
108.77,121.22,3.27,129.26,119.28,4.54
170.36,250.96,13.9,179.61,165.12,12.75
101.19,125.28,4.93,119.95,110.73,6.65
116.63,133.26,4.38,100.68,95.43,2.47
151.34,196.25,8.32,124.25,117.91,10.01
126.33,177.8,8.45,130.33,126.87,8.8
179.22,213.03,7.28,213.88,202.76,8.38
179.91,217.29,11.26,173.98,163.07,10.86
51.49,61.63,8.2,45.56,41.75,10.17
166.71,249.51,9.32,168.14,164.92,8.23
119.11,140.43,10.68,126.2,124.12,9.74
198.33,263.81,2.3,183.66,169.9,0.51
122.48,180.07,8.85,133.01,128.74,10.61
198.03,229.47,12.61,235.67,229.85,12.43
163.19,242.88,2.21,189.1,184.17,2.91
87.29,129.1,6.86,80.01,73.22,7.61
130.76,190.1,13.11,121.7,110.7,14.61
198.82,235.77,6.24,188.6,175.42,6.9
178.63,241.8,7.5,171.1,167.54,7.75
64.61,90.73,13.78,54.28,43.67,14.62
155.96,233.06,4.39,172.3,166.36,5.4
101.84,119.37,2.78,96.35,81.62,1.53
51.05,71.79,12.31,58.8,53.62,10.75
110.52,136.55,12.42,129.4,128.3,10.72
85.21,99.72,7.66,69.0,60.78,7.16
172.83,219.24,8.17,206.6,203.49,8.16
100.6,142.6,12.03,109.05,107.43,12.49
174.13,223.92,10.86,175.55,164.77,12.69
50.09,65.87,5.18,47.88,36.62,4.5
96.17,144.07,2.2,96.89,89.44,3.25
86.17,108.55,7.76,80.13,69.65,7.88
85.04,114.47,12.31,89.21,80.67,11.19
60.23,75.05,12.75,50.42,40.61,13.21
78.07,98.14,13.47,81.85,72.5,15.34
133.33,183.77,12.55,121.35,111.03,11.05
93.7,138.23,8.96,75.62,71.83,8.99
112.61,148.3,7.34,114.98,110.22,5.54
106.53,149.93,11.3,109.87,102.71,10.58
181.39,206.0,10.88,176.06,168.81,11.36
185.79,220.07,8.46,154.01,142.17,9.82
123.94,161.23,3.05,143.44,137.3,3.97
99.52,110.27,13.11,103.96,100.68,12.96
66.02,79.3,7.47,55.87,51.35,9.1
193.01,252.26,6.36,193.85,189.85,5.57
59.03,65.29,9.55,58.97,47.73,10.57
94.65,114.13,10.09,78.0,70.42,9.98
94.71,123.65,4.53,98.76,87.84,6.12
98.06,130.35,12.04,110.15,103.33,13.23
74.64,109.75,5.48,82.08,68.62,7.09
167.47,227.45,4.24,147.58,132.81,3.1
68.37,86.56,6.88,78.28,67.91,7.55
145.24,213.81,10.77,136.09,123.0,11.72
68.58,96.96,13.59,80.82,72.71,14.56
60.58,71.49,11.71,50.2,36.12,11.73
186.41,214.81,13.28,185.39,172.74,11.33
78.52,107.6,3.69,81.57,66.68,2.73
173.19,229.29,2.85,155.71,145.98,2.15
131.69,186.46,8.69,145.99,134.08,10.1
61.68,86.07,5.48,64.81,56.21,6.85
193.32,260.99,11.94,156.05,151.43,10.36
87.04,130.09,10.06,90.82,84.85,11.86
178.95,235.04,13.65,178.34,164.82,12.38
75.32,86.26,5.06,66.16,64.38,4.71
178.09,254.9,7.83,213.41,204.13,6.69
51.98,62.42,8.01,60.24,54.03,9.46
126.77,178.86,4.87,116.25,109.83,5.87
165.42,245.29,9.08,168.13,154.75,8.5
190.22,262.26,7.32,176.26,163.3,8.05
186.38,249.45,7.36,206.92,197.54,6.1
172.94,222.09,6.35,202.71,197.89,5.88
183.23,228.26,2.2,172.88,165.23,1.71
79.88,99.15,8.27,89.65,82.93,7.22
92.63,125.47,6.02,92.57,86.62,7.53
93.35,130.73,2.02,89.48,87.04,2.73
106.56,146.13,5.7,125.25,116.64,4.82
109.0,128.55,5.34,109.45,104.23,4.31
131.68,170.87,6.72,129.97,119.72,4.79
73.98,104.81,3.58,79.08,73.62,2.97
153.69,198.3,8.09,139.01,131.97,8.2
75.13,98.78,10.31,69.87,68.14,9.42
96.55,135.98,9.56,113.23,98.34,10.36
125.5,171.25,11.65,134.46,126.36,11.29
169.47,214.16,7.42,191.61,190.27,6.69
160.92,234.65,8.23,146.19,137.61,9.99
146.83,171.06,11.72,149.4,136.22,10.78
73.37,109.92,7.13,87.2,75.38,6.73
132.06,151.54,10.42,122.48,111.67,9.95
63.12,69.81,7.22,54.55,51.59,6.18
106.6,155.22,7.01,107.07,96.86,5.88
112.03,134.21,11.12,107.0,95.27,10.33
55.97,77.91,4.1,48.35,39.34,5.55
91.1,129.76,6.06,105.26,91.76,7.13
193.35,279.12,4.69,231.3,226.42,5.41
193.04,288.92,6.31,198.34,193.95,6.14
102.85,125.23,4.76,114.15,100.98,4.8
56.47,78.15,8.95,64.57,54.82,8.02
76.86,88.1,11.58,83.04,82.02,9.88
108.83,137.43,11.44,88.99,83.04,10.76
192.17,276.56,6.37,165.85,152.84,6.36
71.18,88.77,13.87,58.97,57.58,12.09
164.53,219.88,9.13,132.27,131.23,7.48
66.3,86.29,6.79,61.16,56.22,5.84
197.19,267.86,12.03,188.7,174.9,11.49
107.24,159.7,10.76,96.13,82.51,10.33
166.29,186.62,10.99,137.33,129.06,9.46
101.39,134.8,4.35,102.6,93.85,3.26
144.15,208.33,7.62,131.08,125.43,6.67
78.8,101.86,12.34,88.13,83.72,10.61
71.9,81.35,8.05,57.75,45.34,7.35
190.71,252.54,10.2,216.84,214.35,8.49
187.65,231.34,9.06,221.78,213.96,9.87
183.12,212.78,12.11,198.95,189.07,11.65
143.82,207.04,5.41,157.26,154.8,4.72
171.24,224.09,8.91,200.94,192.66,7.41
60.36,88.92,3.48,53.33,44.25,2.38
100.22,142.55,10.28,120.04,108.65,9.21
97.06,133.66,10.78,107.67,103.38,12.72
145.35,160.17,2.51,158.52,153.41,3.86
103.39,131.43,10.11,97.65,88.68,8.17
72.28,85.21,6.98,73.6,58.84,7.44
139.47,204.23,3.49,148.06,144.01,2.51
172.16,201.4,7.04,180.44,165.64,5.46
107.32,130.33,4.33,116.12,105.12,5.15
69.84,91.26,6.99,58.17,45.61,5.51
79.5,95.83,6.61,74.91,72.66,6.39
85.62,101.37,10.86,83.36,78.16,11.39
94.98,127.25,11.29,85.89,84.08,11.51
146.42,166.27,9.28,127.25,121.04,11.19
140.14,157.42,2.27,119.9,105.16,3.42
154.41,192.84,13.17,146.16,143.69,14.27
104.38,144.9,10.23,104.1,95.23,9.66
173.6,229.49,2.41,143.25,142.17,0.44
80.61,102.31,11.83,95.01,84.03,12.76
120.36,159.63,4.4,133.13,129.36,6.4
170.14,212.03,8.95,185.85,183.04,8.57
77.02,113.57,7.6,66.94,61.23,9.54
66.48,74.59,7.04,69.24,57.45,5.6
182.55,249.98,12.68,184.72,182.23,11.86
101.44,147.75,7.25,121.02,116.8,5.93
152.58,216.9,2.9,167.7,166.58,2.8
53.8,63.14,13.36,55.43,40.87,14.55
153.51,187.03,13.05,175.05,165.76,12.41
97.42,135.1,10.21,83.98,72.9,11.84
58.36,66.16,7.61,47.04,36.92,7.79
141.47,201.56,3.11,152.24,149.22,2.98
86.12,119.5,11.49,72.28,62.95,12.64
108.02,150.35,2.91,91.4,88.56,1.31
62.09,70.79,2.82,68.16,61.55,3.92
72.07,99.97,8.45,65.46,56.49,7.42
94.7,129.92,3.92,99.57,90.74,3.04
63.46,90.9,2.09,74.06,71.39,2.49
186.62,208.39,7.08,172.92,171.44,8.69
50.91,56.47,3.65,45.15,32.97,3.96
122.58,153.13,3.93,103.29,92.13,4.52
68.49,79.41,2.92,58.36,56.22,4.03
96.15,127.24,4.46,79.31,76.53,3.5
188.91,277.12,10.59,157.75,144.25,11.89
74.25,93.31,11.71,72.23,60.47,11.38
194.87,280.23,7.43,180.91,165.97,6.13
80.87,88.96,8.08,87.55,83.0,7.48
161.23,188.23,2.39,185.11,177.28,1.38
132.0,146.81,2.83,147.04,142.73,1.75
182.67,224.92,5.09,184.91,175.19,4.22
133.1,194.76,8.53,111.93,109.32,7.25
130.18,148.25,10.87,141.11,138.33,11.55
79.32,106.49,9.26,74.97,72.96,9.58
74.93,95.96,6.71,62.51,51.8,7.3
187.47,276.6,3.42,213.15,205.24,2.79
99.18,113.95,11.37,92.76,83.11,12.45
105.81,125.37,6.37,93.89,80.58,4.88
163.97,182.31,10.83,188.34,176.97,11.12
100.82,128.41,8.16,117.04,109.58,7.26
192.81,233.52,10.86,180.39,165.61,10.97
160.69,232.67,12.89,151.36,143.97,12.18
139.61,187.36,13.05,144.06,141.49,14.21
182.13,245.09,8.42,199.14,184.24,9.99
57.44,75.41,8.14,47.4,46.08,9.11
88.56,100.67,5.19,91.87,83.17,3.89
119.76,153.05,13.23,141.45,136.12,12.33
84.05,126.05,7.5,76.05,68.0,9.17
161.59,231.73,3.53,188.01,179.19,3.28
187.88,273.81,7.19,221.71,217.35,8.96
113.57,162.32,3.52,103.08,94.28,3.09
101.32,115.63,8.03,111.62,100.04,9.84
194.23,231.33,8.74,173.94,169.21,10.44
116.73,128.55,6.05,127.82,121.45,6.7
123.36,150.67,2.86,138.03,133.28,0.9
102.75,117.49,13.32,92.36,79.87,12.92
186.43,240.33,11.28,202.53,191.38,12.93
